friendlyName , address ,analysisURL
"LIBERTY MEDIA CORPORATION (LSXMA) 10-Q for Q3, 2022","12300 LIBERTY BOULEVARD,ENGLEWOOD,CO,80112","https://alpha.auditchain.finance/analysis/Qmbe9YFdTmJWDy8kVnAbfPd8JLBwopsncdsNxekwqGC1eQ"
"LINDE PLC (LIN) 10-Q for Q3, 2022","FORGE, 43 CHURCH STREET WEST,WOKING SURREY,X0,GU216HT","https://alpha.auditchain.finance/analysis/Qmb56hKu7vvi9ombY5zmKxUsWkhTMQs9Xntf8X2reaVhNx"
"LOGICQUEST TECHNOLOGY, INC. () 10-Q for Q2, 2022","5 INDEPENDENCE WAY,PRINCETON,NJ,08540","https://alpha.auditchain.finance/analysis/QmRZbRrS2dRGxswJ4n8iVvTha8BnPgxiQs5h7TQ3o15SkG"
"ACCREDITED SOLUTIONS, INC. () 10-Q for Q3, 2022","9980 SOUTH 300 WEST, SUITE 200,SANDY,UT,84070","https://alpha.auditchain.finance/analysis/QmYPs2v9LpKHapdUdKwKBdsurkvNBX9GfvFoEMEcebD2sx"
"Luvu Brands, Inc. () 10-Q for Q1, 2023","2745 BANKERS INDUSTRIAL DRIVE,ATLANTA,GA,30360","https://alpha.auditchain.finance/analysis/QmPrZmyBo2w3phqbSCX9G8VJxzyFSBYHsJvS8fpGw55dfs"
"MID-AMERICA APARTMENT COMMUNITIES, INC. (MAA) 10-Q for Q3, 2022","6815 POPLAR AVENUE,GERMANTOWN,TN,38138","https://alpha.auditchain.finance/analysis/QmWj8x11VYCRi5kWqC7vWVjd6opEx1mCrpGgkWDb1TzBKk"
"MOOG Inc. (MOG.A) 10-K for FY, 2022","400 JAMISON ROAD,EAST AURORA,NY,14052","https://alpha.auditchain.finance/analysis/QmRrvwNh2Y1NBuHHBwWUouG58s4pt93xCd5uiscq7JW9sc"
"MPLX LP (MPLX) 10-Q for Q3, 2022","200 E. HARDIN STREET,FINDLAY,OH,45840","https://alpha.auditchain.finance/analysis/QmT9E8v7KyfdXC3etgtM7Hx5cb1njjKghKqszHmjvGdcFW"
"MULIANG VIAGOO TECHNOLOGY, INC. () 10-Q for Q3, 2022","1958 QIANMING EAST ROAD,SHANGHAI,F4,201500","https://alpha.auditchain.finance/analysis/Qme4oxWFMCWZeDFsovCtcpEonHogKErXVq7iTYD4WqVMji"
"MYMETICS CORPORATION (MYMX) 10-Q for Q3, 2022","EUROPEAN EXECUTIVE OFFICE,EPALINGES,V8,CH-1066","https://alpha.auditchain.finance/analysis/QmUinRAqhTXkHhsCpheJFqNUhNKZp2c41F1FLW9jR3zu8g"
"EMMAUS LIFE SCIENCES, INC. () 10-Q for Q3, 2022","21250 HAWTHORNE BOULEVARD, SUITE 800,TORRANCE,CA,90503","https://alpha.auditchain.finance/analysis/QmQ9oYTyi8iuEkaFooyuGCJAL2FqGYPZzEeddCrNCDmGL9"
"Madison Technologies Inc. () 10-Q for Q3, 2022","4448 PATTERDALE DRIVE,NORTH VANCOUVER,A1,V7R 4L8","https://alpha.auditchain.finance/analysis/QmeMpqzJQ4sfcoKrMszGXbEGR8VbqPiKcVgpWT4kLccd9P"
"Pyxus International, Inc. () 10-Q for Q2, 2023","8001 AERIAL CENTER PARKWAY,MORRISVILLE,NC,27560-8413","https://alpha.auditchain.finance/analysis/QmQXB85djWNTGr1iqDYF3dg8SQ5C2EzHJ53NCyAyPkkbpn"
"CURE PHARMACEUTICAL HOLDING CORP. (CURR) 10-Q for Q3, 2022","5805 SEPULVEDA BLVD., SUITE 801,SHERMAN OAKS,CA,91411","https://alpha.auditchain.finance/analysis/QmdmCWf2ZAWg9nhmeXPoqj43ehWansh29pv1qakczRTCzK"
"BLUE BIOFUELS, INC. (BIOF) 10-Q for Q3, 2022","3710 BUCKEYE ST,PALM BEACH GARDENS,FL,33401","https://alpha.auditchain.finance/analysis/Qmcyz1j6YuBzsSgfujsdkQU2WFUHcJUhztcDuC7fXFwURg"
"High Wire Networks, Inc. (HWNI) 10-Q for Q3, 2022","980 N. FEDERAL HIGHWAY, SUITE 304,BOCA RATON,FL,33432","https://alpha.auditchain.finance/analysis/Qme6syVm7MyrkTWy5B66bTeJP9qLFUgMKmtmMVzkj2D7uY"
"Marathon Petroleum Corporation (MPC) 10-Q for Q3, 2022","539 SOUTH MAIN STREET,FINDLAY,OH,45840-3229","https://alpha.auditchain.finance/analysis/QmTi8zZLTX9JKEiecb5VyVzheDkZoQDsRPo4SegBqSgVYc"
"GREENWAVE TECHNOLOGY SOLUTIONS, INC. (GWAV) 10-Q for Q3, 2022","277 SUBURBAN DRIVE,SUFFOLK,VA,23434","https://alpha.auditchain.finance/analysis/QmTi5P6Xg3Ymi4LUJFHr74syvAZgkN75STMVAMcvJVsjC5"
"MediXall Group, Inc. () 10-Q for Q3, 2022","2929 EAST COMMERCIAL BLVD,FT LAUDERDALE,FL,33308","https://alpha.auditchain.finance/analysis/QmT7Wka5nYJjDbi8NwtFi4g2FXxkpJtwZAn4PYGbTM6Jwu"
"MediXall Group, Inc. () 10-Q for Q3, 2022","2929 EAST COMMERCIAL BLVD,FT LAUDERDALE,FL,33308","https://alpha.auditchain.finance/analysis/QmPcQBsJmwcHnjSsBNhsBteLchPVzSLrqkSj7SG5J2hSPE"
"Metropolitan Bank Holding Corp. (MCB) 10-Q for Q3, 2022","99 PARK AVENUE,NEW YORK,NY,10016","https://alpha.auditchain.finance/analysis/Qme8SZcDQrr5TxzP6B8GzR6Ay3fsR7A2CWcrXRW4Nb1tAL"
"Middlefield Banc Corp. (MBCN) 10-Q for Q3, 2022","15985 E HIGH ST,MIDDLEFILED,OH,44062-9263","https://alpha.auditchain.finance/analysis/QmUazexTMFBXxSFGbGzoB3pXsTpN3gBEy2W8ytx9MfmLMP"
"EQUATOR Beverage Company () 10-Q/A for Q3, 2022","185 HUDSON STREET,JERSEY CITY,NJ,07302","https://alpha.auditchain.finance/analysis/QmW2DaZmhLCCQyq2Y9AvAUGsu5xkTR9pkXa2SttmbGapPi"
"Mondelēz International, Inc. (MDLZ) 10-Q for Q3, 2022","905 WEST FULTON MARKET,CHICAGO,IL,60607","https://alpha.auditchain.finance/analysis/QmQHHYy7QbS4SFAczCkFot5p6deJcrUfVtzidfqBHKQSwY"
"MONOPAR THERAPEUTICS INC. (MNPR) 10-Q for Q3, 2022","1000 SKOKIE BLVD SUITE 350,WILMETTE,IL,60091","https://alpha.auditchain.finance/analysis/QmceuVd9hAeJ39vNaaVfRu325RCThjS3kAmj2uLGu6XZYS"
"MONSTER BEVERAGE CORPORATION (MNST) 10-Q for Q3, 2022","1 MONSTER WAY,CORONA,CA,92879","https://alpha.auditchain.finance/analysis/QmPTEqyvPcYG8AR6FPQSUtkXNxzMUEDi4Ey5ghw8LGiPXf"
"MOTOROLA SOLUTIONS, INC. (MSI) 10-Q for Q3, 2022","500 W. MONROE ST.,CHICAGO,IL,60661","https://alpha.auditchain.finance/analysis/QmfYEJBGtCMfoLjdNkxyVRzgwvRBDhfsHMoUqWwsRDCwmr"
"NATIONAL INSTRUMENTS CORP (NATI) 10-Q for Q3, 2022","11500 NORTH MOPAC EXPRESSWAY,AUSTIN,TX,78759","https://alpha.auditchain.finance/analysis/QmbmTzeSKybkQVN9r682YyBgbm8b1cGJoH9NbPByU4R3MM"
"NAVIDEA BIOPHARMACEUTICALS, INC. (NAVB) 10-Q for Q3, 2022","4995 BRADENTON AVENUE,DUBLIN,OH,43017","https://alpha.auditchain.finance/analysis/QmZ1TVfJL23xnQZiX3q8zmBQsAYYABsyPmNA9HhtFTSZ3u"
"NETSOL TECHNOLOGIES, INC. (NTWK) 10-Q for Q1, 2023","23975 PARK SORRENTO,CALABASAS,CA,91302","https://alpha.auditchain.finance/analysis/QmTELoLdYWbbGCWtHnCsji24Sz8wqFG5nkFq4HADSFLVUw"
"New Relic, Inc. (NEWR) 10-Q for Q2, 2023","188 SPEAR STREET, STE. 1000,SAN FRANCISCO,CA,94105","https://alpha.auditchain.finance/analysis/QmShayhJYNGoQcEFRwM1tc5u5tqPHYqM1W1vRYLtPnKYB3"
"LUMOS PHARMA, INC. (LUMO) 10-Q for Q3, 2022","4200 MARATHON BLVD.,AUSTIN,TX,78756","https://alpha.auditchain.finance/analysis/QmV21itk1y3Va1cXxgz5eWW4Rm8E5KKs2EHzxLv8nrhR2R"
"NEWS CORPORATION (NWSA) 10-Q for Q1, 2023","1211 AVENUE OF THE AMERICAS,NEW YORK,NY,10036","https://alpha.auditchain.finance/analysis/QmSkEV1axuQ7eD5VsY5YE2LSwTQmbsWDVDwgDyYDasrCgK"
"NioCorp Developments Ltd. () 10-Q for Q1, 2023","7000 S. YOSEMITE STREET,CENTENNIAL,CO,80112","https://alpha.auditchain.finance/analysis/Qmajkxgh2UrHknYhajcvwx7eQncpVTJMFjjQ73vh3Sw7oT"
"NORTHWEST NATURAL HOLDING COMPANY (NWN) 10-Q for Q3, 2022","250 SW TAYLOR STREET,PORTLAND,OR,97204","https://alpha.auditchain.finance/analysis/QmbrHEDV7uD1Qg4sXPd5wz4iJGuyPdZfDKjwLxd42pBe2Z"
"Clearway Energy, Inc. (CWEN.A) 10-Q for Q3, 2022","300 CARNEGIE CENTER, SUITE 300,PRINCETON,NJ,08540","https://alpha.auditchain.finance/analysis/QmPrbCEHr7ZFpGexLfQ5auQoG7whEhg2DW1onFTRoG14kT"
"NUTRA PHARMA CORP () 10-Q for Q3, 2022","12538 W. ATLANTIC BLVD.,CORAL SPRINGS,FL,33071","https://alpha.auditchain.finance/analysis/QmQqKwxhNLqQN3fohv5JRb4hCApMXhAMoH7ZhRHdPQjr3y"
"REDWOOD MORTGAGE INVESTORS VIII, L.P. () 10-Q for Q3, 2022","177 BOVET ROAD,SAN MATEO,CA,94402","https://alpha.auditchain.finance/analysis/QmWwHMdQjSGsy1S67CdqDvHxCY4FynJ9KhDNZQ26cJHihj"
"REGAL REXNORD CORP (RRX) 10-Q for Q3, 2022","200 STATE ST,BELOIT,WI,53511","https://alpha.auditchain.finance/analysis/QmQ3dBrks5Qi2AxPAJbCXaU2EBsryc6Pgm7AJ768S54fNi"
"REGENCY CENTERS CORPORATION (REG) 10-Q for Q3, 2022","ONE INDEPENDENT DRIVE,JACKSONVILLE,FL,32202","https://alpha.auditchain.finance/analysis/QmYbJY6xSMLMCufJDBVupAtCSNp2MTWpiDK2Tf2YDTmXWj"
"REGENCY CENTERS CORPORATION (REG) 10-Q for Q3, 2022","ONE INDEPENDENT DRIVE,JACKSONVILLE,FL,32202","https://alpha.auditchain.finance/analysis/QmefQcvv7DPd6nnNmhbgKREEDLJ6t4fgcYxgZbesRauVJJ"
"REGO PAYMENT ARCHITECTURES, INC. () 10-Q for Q3, 2022","325 SENTRY PARKWAY,BLUE BELL,PA,19422","https://alpha.auditchain.finance/analysis/QmdxJqhmxATjZMq1gwqGLeS47z8aSFqiA3WQfFiWQSJY6e"
"RELIANCE STEEL & ALUMINUM CO (RS) 10-Q for Q3, 2022","16100 N. 71ST STREET, SUITE 400,SCOTTSDALE,AZ,85254","https://alpha.auditchain.finance/analysis/QmRxHTRrLG3whYnYfEkhLuSN256LW1BPCkmvLX9g4URNdd"
"DigitalBridge Group, Inc. (DBRG) 10-Q for Q3, 2022","750 PARK OF COMMERCE DRIVE,BOCA RATON,FL,33487","https://alpha.auditchain.finance/analysis/QmcwiqVDmxMZy5vjee58X5tutSJVLrEhtrkcFeA8GfVNiX"
"DigitalBridge Group, Inc. (DBRG) 10-Q for Q3, 2022","750 PARK OF COMMERCE DRIVE,BOCA RATON,FL,33487","https://alpha.auditchain.finance/analysis/QmcqsW2day9qW5zmhJr4G5hvQ2yHVXHRqXG1833wK7ysTT"
"COMSTOCK INC. (LODE) 10-Q for Q3, 2022","117 AMERICAN FLAT ROAD,VIRGINIA CITY,,NV,89440","https://alpha.auditchain.finance/analysis/Qmd85DrW6NsqRKWQn5Wzh6xt2vqogcif4QiAMwUoT9mboR"
"XENOUS HOLDINGS, INC. (XITO) 10-Q for Q2, 2023","SUITE 20.03, PLAZA 138, JALAN AMPANG,KUALA LUMPUR,N8,50450","https://alpha.auditchain.finance/analysis/Qmb2C1TcPaQFD692qu7dNZHZdqiuMW94nw7V9x1x4JttoR"
"COOPER-STANDARD HOLDINGS INC. (CPS) 10-Q for Q3, 2022","40300 TRADITIONS DRIVE,NORTHVILLE,MI,48168","https://alpha.auditchain.finance/analysis/QmPmMG6RN7fcxNXFybx2pRodo17EAy1CF3yEH5SGA8tFg9"
"Crexendo, Inc. () 10-Q for Q3, 2022","1615 S. 52ND STREET,TEMPE,AZ,85281","https://alpha.auditchain.finance/analysis/QmPQuQ1FD9c2S2XkqgJTvvwcM6G9dFJWq7bqwu1Q9MYw5w"
"Crinetics Pharmaceuticals, Inc. (CRNX) 10-Q for Q3, 2022","10222 BARNES CANYON ROAD, BLDG. #2,SAN DIEGO,CA,92121","https://alpha.auditchain.finance/analysis/QmR5NChTuGveFtvygJKnxpe8Ssv5PHVk7aG6NrSvpGWjt4"
"Criteo S.A. (CRTO) 10-Q for Q3, 2022","32 RUE BLANCHE,PARIS,I0,75009","https://alpha.auditchain.finance/analysis/QmSLnWDTtKF4XJNNKNq9rVbEoC3xhtuS2FHWUyBKyU8MMH"
"DARDEN RESTAURANTS, INC. (DRI) 10-Q for Q1, 2023","1000 DARDEN CENTER DRIVE,ORLANDO,FL,32837","https://alpha.auditchain.finance/analysis/QmbkfV95xAV32buarC4SzghXipSLzVRkcndFTMzU3XMgsu"
"DATA I/O CORPORATION (DAIO) 10-Q for Q3, 2022","6645 185TH AVE NE, SUITE 100,REDMOND,WA,98052","https://alpha.auditchain.finance/analysis/QmYPuRD8ub8uUDMGT8vyKh2zuN5y2jv1rXZ6TL6GGbmnsg"
"DELUXE CORPORATION (DLX) 10-Q for Q3, 2022","801 S. MARQUETTE AVE.,MINNEAPOLIS,MN,55402","https://alpha.auditchain.finance/analysis/QmWg3kEwnhGoQnj7oH5ocp5ByMFcEANpka1bnmFFfq7pos"
"VISIUM TECHNOLOGIES, INC () 10-Q for Q1, 2023","401 E. LAS OLAS BOULEVARD,,FORT LAUDERDALE,FL,33301","https://alpha.auditchain.finance/analysis/QmZFvrabxkSM1TmQEfixw1eiZM2SCDvG1fzQnJ5AXzsS3A"
"Nuveen Global Cities REIT, Inc. () 10-Q for Q3, 2022","730 THIRD AVENUE,NEW YORK,NY,10017","https://alpha.auditchain.finance/analysis/QmRYvRwFfdt9a4VFLLbdiFCzfaS222Tekzo8na5JeAVwyW"
"OCCIDENTAL PETROLEUM CORPORATION (OXY) 10-Q for Q3, 2022","5 GREENWAY PLAZA,HOUSTON,TX,77046","https://alpha.auditchain.finance/analysis/QmSP8kVnvL8iCTfQCCeVkXvmNuVJNvHM4utB8nNkawoQLS"
"ASGN Inc (ASGN) 10-Q for Q3, 2022","4400 COX ROAD, SUITE 110,GLEN ALLEN,VA,23060","https://alpha.auditchain.finance/analysis/Qmds86p46c8zXL1t2FvwD5dD1fURaXt9s8GLtTUKNG3Bys"
"ONE GROUP HOSPITALITY, INC. (STKS) 10-Q for Q3, 2022","411 W. 14TH STREET,NEW YORK,NY,10014","https://alpha.auditchain.finance/analysis/Qmev6Vi5PLv4TGUiJ6yko92CQmEYQ2JEr2RNNjWKqeR8G2"
"OP BANCORP (OPBK) 10-Q for Q3, 2022","1000 WILSHIRE BLVD., SUITE 500,LOS ANGELES,CA,90017","https://alpha.auditchain.finance/analysis/QmW3CXthhPuv9TRYpLY6nBtyj5uZB2PV9stWSe58LonNS1"
"ORAGENICS, INC. (OGEN) 10-Q for Q3, 2022","4902 EISENHOWER BLVD,TAMPA,FL,33634","https://alpha.auditchain.finance/analysis/QmYrK1sxHxGG7ieu7GeSEc8dneHKkvWeRbwpjYtsNrejHz"
"Oshkosh Corporation (OSK) 10-Q for Q3, 2022","1917 FOUR WHEEL DRIVE,OSHKOSH,WI,54902","https://alpha.auditchain.finance/analysis/QmPvW87PUfaZF1BTs3k8xiQaiTCX83xC7j794nfkA78zye"
"ORMAT TECHNOLOGIES, INC. (ORA) 10-Q for Q3, 2022","6140 PLUMAS STREET,RENO,NV,89519-6075","https://alpha.auditchain.finance/analysis/QmT35q2qo96MfNwB3CVVPoLJZJ5TjAecoz9rqb5BMkCner"
"OUTFRONT Media Inc. (OUT) 10-Q for Q3, 2022","405 LEXINGTON AVENUE,NEW YORK,NY,10174","https://alpha.auditchain.finance/analysis/QmYSEDJY76Sq6SXy5Qp6oKGHdkmsUn88Ngq1E3J6dNoq8y"
"O-I GLASS, INC. (OI) 10-Q for Q3, 2022","ONE MICHAEL OWENS WAY,PERRYSBURG,OH,43551-2999","https://alpha.auditchain.finance/analysis/QmNRLzzZAG9A9hXjB2xun6FEWM9Li32u3Aot8BMRpA1CS6"
"Oak Valley Bancorp (OVLY) 10-Q for Q3, 2022","125 N. THIRD AVE.,OAKDALE,CA,95361","https://alpha.auditchain.finance/analysis/QmU82hFPcaNyuZZYj7pUqgj686ypKXK2s2iayBqo9dpsCi"
"SCULPTOR CAPITAL MANAGEMENT, INC. (SCU) 10-Q for Q3, 2022","9 WEST 57TH STREET FL 39,NEW YORK,NY,10019","https://alpha.auditchain.finance/analysis/QmXSomsE91oSZhQkRY7zLoVt4xdBd1Bcxkinrrvr4ayhwm"
"Old National Bancorp (ONB) 10-Q for Q3, 2022","ONE MAIN ST,EVANSVILLE,IN,47708","https://alpha.auditchain.finance/analysis/Qmab7xuPujyECBwRbPt4nLoEurk9Yyn7uJLPFeqoCuqaxD"
"OptimizeRx Corp (OPRX) 10-Q for Q3, 2022","400 WATER ST., STE. 200,ROCHESTER,MI,48307","https://alpha.auditchain.finance/analysis/QmSnS5jGHKu3AYgp4ys8DEYBZLbexBvHpBbWikTjY3HB5C"
"Organic Agricultural Co Ltd () 10-Q for Q2, 2023","ROOM 6504 BUILDING 3, KEJICHUANGXINCHENG,HARBIN, HEILONGJIANG PROVINCE,F4,150090","https://alpha.auditchain.finance/analysis/QmUrfZdhq9QdXM5PptcBCxKNQ57rKRziF4zNEidrHLaYjX"
"RVL Pharmaceuticals plc (RVLP) 10-Q for Q3, 2022","400 CROSSING BOULEVARD,BRIDGEWATER,NJ,08807","https://alpha.auditchain.finance/analysis/QmVbo7TVbDywXw4dEpRVRH37h5jj89vFZCfpE8priVNAQG"
"Otonomy, Inc. (OTIC) 10-Q for Q3, 2022","4796 EXECUTIVE DRIVE,SAN DIEGO,CA,92121","https://alpha.auditchain.finance/analysis/QmPrm8HHjXx8tHZKcY97cMEqaV315HwPr1WSXrmwECuRan"
"OTTER TAIL CORPORATION (OTTR) 10-Q for Q3, 2022","215 S CASCADE ST,FERGUS FALLS,MN,56538-0496","https://alpha.auditchain.finance/analysis/QmfC1iALGkPyA4ZCV7UiT6vnR6ZnhMQVVEuuptsRv5cXus"
"PACIFIC HEALTH CARE ORGANIZATION, INC. () 10-Q for Q3, 2022","1201 DOVE STREET,NEWPORT BEACH,CA,92260","https://alpha.auditchain.finance/analysis/QmPBgqHkqKc4MYyLwiKD68V2nTAFKPDQg8LPry2HC8sfW4"
"Priority Technology Holdings, Inc. (PRTH) 10-Q for Q3, 2022","2001 WESTSIDE PARKWAY,ALPHARETTA,GA,30004","https://alpha.auditchain.finance/analysis/QmbWhaokb2k1i7gmLdjXqoYgYhQw1hr1LSufjLB6mvAPwo"
"PARK NATIONAL CORPORATION (PRK) 10-Q for Q3, 2022","50 NORTH THIRD ST,NEWARK,OH,43055","https://alpha.auditchain.finance/analysis/QmQPtrfVEgb6vC8ak2uBPYC3RKn56Z69T8qFmWFN1K3Z9R"
"PARKER-HANNIFIN CORPORATION (PH) 10-Q for Q1, 2023","6035 PARKLAND BOULEVARD,CLEVELAND,OH,44124-4141","https://alpha.auditchain.finance/analysis/Qmcp39ABw3b5K6xMGxxeYP93upU7VQiuD4iBpeNLrTk2dt"
"MACERICH CO (MAC) 10-Q for Q3, 2022","401 WILSHIRE BLVD,SANTA MONICA,CA,90401","https://alpha.auditchain.finance/analysis/QmUarhtK6AsD5wGEJf3bs9PQMnGDXSXP5ApsETUgoXP2HF"
"MAGELLAN GOLD CORPORATION () 10-Q for Q3, 2022","602 CEDAR STREET,WALLACE,ID,83873","https://alpha.auditchain.finance/analysis/QmSKnL3jQvwxGhaJQVSWpWUDtXjnZYaN6YVijif2JFAhhz"
"Magellan Midstream Partners, L.P. (MMP) 10-Q for Q3, 2022","ONE WILLIAMS CENTER, MD 28-1,TULSA,OK,74172","https://alpha.auditchain.finance/analysis/Qma2tgXdkjrvVQ8MRUgx2aAXEAbvKE5Gt9Tk1st2M69njT"
"PDF SOLUTIONS, INC. (PDFS) 10-Q for Q3, 2022","2858 DE LA CRUZ BOULEVARD,SANTA CLARA,CA,95050","https://alpha.auditchain.finance/analysis/QmTtG1uQAK4pSATuayPfse381ATxsQNPpn1LcF9ZsDrLzp"
"PennyMac Financial Services, Inc. (PFSI) 10-Q for Q3, 2022","3043 TOWNSGATE ROAD,WESTLAKE VILLAGE,CA,91361","https://alpha.auditchain.finance/analysis/Qmf48xqDFiHcB4j4JmatrvsHMEX7aMrcDCvLPeGy2mQPJq"
"PLANET FITNESS, INC. (PLNT) 10-Q for Q3, 2022","4 LIBERTY LANE WEST,HAMPTON,NH,03842","https://alpha.auditchain.finance/analysis/Qmcsrgs4izheXxGV6CQvcbEWp7xjSJBaujcwGGuyF5GA1y"
"POWERDYNE INTERNATIONAL, INC. () 10-Q for Q3, 2022","45 MAIN STREET,NORTH READING,MA,01864","https://alpha.auditchain.finance/analysis/Qmahyc5JmhPutBBBkbNxQSG2FfuoMgubX7Xw9T8r8Df3sQ"
"MANHATTAN ASSOCIATES, INC. (MANH) 10-Q for Q3, 2022","2300 WINDY RIDGE PARKWAY TENTH FLOOR,ATLANTA,GA,30339","https://alpha.auditchain.finance/analysis/QmZXaQV4WTPKbuRphhpNEcaduTQXAH1BUD4bzPu3rDphTH"
"MARCUS CORP (MCS) 10-Q for Q3, 2022","100 EAST WISCONSIN AVENUE,MILWAUKEE,WI,53202-4125","https://alpha.auditchain.finance/analysis/QmYLuusW8zcrxnz97zDmD4XoAjZvBPZwkscqRXnKhBjZyM"
"MARRIOTT INTERNATIONAL INC /MD/ (MAR) 10-Q for Q3, 2022","7750 WISCONSIN AVENUE,BETHESDA,MD,20814","https://alpha.auditchain.finance/analysis/QmRgtb5r264AEWkWj1jSBXXYLPjwmTkE1fCEViwog6SwP6"
"Marsh & McLennan Companies, Inc. (MMC) 10-Q for Q3, 2022","1166 AVENUE OF THE AMERICAS,NEW YORK,NY,10036","https://alpha.auditchain.finance/analysis/QmNoc9nXBDnnTVuub7D5tg81XFsTJfknZWP9npZL4vMieT"
"Masco Corporation (MAS) 10-Q for Q3, 2022","17450 COLLEGE PARKWAY,LIVONIA,MI,48152","https://alpha.auditchain.finance/analysis/QmX5AHAvMvPB9pcCYfKkkrHNcwBUqZNCip9zbqCjFbdnwD"
"Masonite International Corporation (DOOR) 10-Q for Q3, 2022","1242 EAST 5TH AVENUE,TAMPA,FL,33605","https://alpha.auditchain.finance/analysis/QmZmFScquu6NiJBPH5Sam4RqX5Ug38YJfmKpWBi9FGq15J"
"M.D.C. HOLDINGS, INC. (MDC) 10-Q for Q3, 2022","4350 S MONACO STREET,DENVER,CO,80237","https://alpha.auditchain.finance/analysis/QmcSUXA34kndJT4gYNzmt5W9FG5xZPCWDfRUWNeeXVQVvW"
"Soluna Holdings, Inc. (SLNH) 10-Q for Q3, 2022","325 WASHINGTON AVENUE EXTENSION,ALBANY,NY,12205","https://alpha.auditchain.finance/analysis/QmfB5ddfNfDQMwiSAUxj1k8KwMoApjjiMdQhzTWWY4Yhpb"
"MercadoLibre, Inc. (MELI) 10-Q for Q3, 2022","DR. LUIS BONAVITA 1294 OF. 1733 TOWER II,MONTEVIDEO,X3,11300","https://alpha.auditchain.finance/analysis/QmYaCwMYwNbaFEgqRqfT8LUPWSvSYvKJ73wzTr82RpMkqE"
"AIXIN LIFE INTERNATIONAL, INC. (AIXN) 10-Q for Q3, 2022","HONGXING INTL BUSINESS BUILDING 2,,JINJIANG DISTRICT,CHENGDU CITY,F4,610021","https://alpha.auditchain.finance/analysis/QmPAKvQbLLYQFwgFCsz2d8GsjQDtVvF5qB9oHQdNsVWcPy"
"PREAXIA HEALTH CARE PAYMENT SYSTEMS INC. () 10-Q for Q1, 2023","#207, 1410 ? 11TH AVENUE SW,CALGARY,A0,T3C 0M8","https://alpha.auditchain.finance/analysis/QmUWFWRVkrXxZqabigH6YRcZTvMX1keajBr61xQxnECDPb"
"PRECISION OPTICS CORPORATION, INC. (PEYE) 10-Q for Q1, 2023","22 EAST BROADWAY,GARDNER,MA,01440","https://alpha.auditchain.finance/analysis/QmPRFkxuhGMEP341HvV4fnVScDLkiVCk4gUM4TU3J5RcBL"
"PROGRESS SOFTWARE CORP /MA (PRGS) 10-Q for Q3, 2022","15 WAYSIDE ROAD, SUITE 400,BURLINGTON,MA,01803","https://alpha.auditchain.finance/analysis/QmdXwiYonf3PAEGd8ddgLQQArUPBwDPMtmx8cQHdxqyifr"
"PROTAGONIST THERAPEUTICS, INC. (PTGX) 10-Q for Q3, 2022","7707 GATEWAY BLVD., SUITE 140,NEWARK,CA,94560-1160","https://alpha.auditchain.finance/analysis/QmXEUpwzCiRycq5LPg2uEgmaTrh4p4DEqqtgATuTTH1oYb"
"PROVIDENT FINANCIAL HOLDINGS, INC. (PROV) 10-Q for Q1, 2023","3756 CENTRAL AVE,RIVERSIDE,CA,92506","https://alpha.auditchain.finance/analysis/QmenW6TyEKYToieu5pd9Hmd24w85sEzumr74PBB44T5mjX"
"PUBLIC SERVICE CO OF COLORADO () 10-Q for Q3, 2022","1800 LARIMER STREET,DENVER,CO,80202","https://alpha.auditchain.finance/analysis/QmZnzCwnXTh9JDKZ9AZDY7oiyhy4HUKoTN5ifAKza6ZLRa"
"PACIFIC GREEN TECHNOLOGIES INC. (PGTK) 10-Q for Q2, 2023","8 THE GREEN,DOVER,DE,19901","https://alpha.auditchain.finance/analysis/QmeMWXTLWzg82S6Gqu6RoveYfj7npqxFZeUusvWYTsJD6G"
"PANHANDLE EASTERN PIPE LINE COMPANY, LP () 10-Q for Q3, 2022","8111 WESTCHESTER,DALLAS,TX,75225","https://alpha.auditchain.finance/analysis/QmXzPhSAm4SsU9WmF5bRbUr1UJDSkvHM8dr4Qi73PTEcnx"
"Transphorm, Inc. (TGAN) 10-Q for Q2, 2023","75 CASTILIAN DRIVE,GOLETA,CA,93117","https://alpha.auditchain.finance/analysis/QmY5Xt2LWYpDawkSV6XkdS7xEyVbvLQrgaGbVpPPSCiX9T"
"GOLDMAN SACHS PHYSICAL GOLD ETF (AAAU) 10-Q for Q3, 2022","240 GREENWICH STREET, 8TH FLOOR,NEW YORK,NY,10286","https://alpha.auditchain.finance/analysis/QmWk9p1anor7PY2yw8tEGAwUe6pvvQds8pWt54LYQ6yumJ"
"PIONEER NATURAL RESOURCES CO (PXD) 10-Q for Q3, 2022","777 HIDDEN RIDGE,IRVING,TX,75038","https://alpha.auditchain.finance/analysis/QmavJYByJBDFb3UxWgrRs9DpfNQyQzAsSq8JyXPBSLpfaf"
"PLYMOUTH INDUSTRIAL REIT, INC. (PLYM) 10-Q for Q3, 2022","20 CUSTOM HOUSE STREET - 11TH FLOOR,BOSTON,MA,02110","https://alpha.auditchain.finance/analysis/QmdXDkvQMUVVxnFvBrCrdWyE81y78RjGYNG449F9SSJofi"
"SILO PHARMA, INC. (SILO) 10-Q for Q3, 2022","560 SYLVAN AVE,ENGLEWOOD CLIFFS,NJ,07632","https://alpha.auditchain.finance/analysis/Qme5vsHQFczwNhc4S15ZpF7zmmQSdjXvLrtLkhMzgWQWHB"
